Date,Open,High,Low,Close,Adj Close,Volume
2014-07-24,3.750000,3.800000,3.710000,3.730000,3.730000,27967600
2014-07-25,3.730000,3.790000,3.690000,3.760000,3.760000,31793700
2014-07-28,3.770000,3.780000,3.680000,3.730000,3.730000,31443400
2014-07-29,3.740000,3.840000,3.730000,3.790000,3.790000,36157400
2014-07-30,3.820000,3.880000,3.770000,3.820000,3.820000,42981200
2014-07-31,3.800000,3.990000,3.780000,3.910000,3.910000,112162900
2014-08-01,3.910000,4.010000,3.870000,3.970000,3.970000,33710000
2014-08-04,3.970000,4.020000,3.930000,4.000000,4.000000,21493200
2014-08-05,3.990000,4.110000,3.970000,4.080000,4.080000,40330600
2014-08-06,4.060000,4.140000,4.030000,4.120000,4.120000,16271200
2014-08-07,4.140000,4.200000,4.070000,4.100000,4.100000,32712300
2014-08-08,4.100000,4.150000,4.050000,4.120000,4.120000,27166900
2014-08-11,4.030000,4.190000,3.990000,4.140000,4.140000,29560500
2014-08-12,4.120000,4.140000,4.080000,4.080000,4.080000,27369900
2014-08-13,4.080000,4.150000,4.030000,4.110000,4.110000,30396800
2014-08-14,4.100000,4.170000,4.080000,4.080000,4.080000,26148100
2014-08-15,4.120000,4.140000,4.070000,4.130000,4.130000,33349200
2014-08-18,4.140000,4.220000,4.140000,4.210000,4.210000,45381300
2014-08-19,4.200000,4.300000,4.200000,4.270000,4.270000,23222100
2014-08-20,4.250000,4.320000,4.220000,4.280000,4.280000,11986600
2014-08-21,4.290000,4.290000,4.210000,4.240000,4.240000,11939800
2014-08-22,4.220000,4.280000,4.210000,4.250000,4.250000,8364700
2014-08-25,4.270000,4.270000,4.180000,4.180000,4.180000,8998200
2014-08-26,4.170000,4.220000,4.130000,4.190000,4.190000,9183900
2014-08-27,4.200000,4.210000,4.150000,4.160000,4.160000,7304400
2014-08-28,4.140000,4.190000,4.070000,4.140000,4.140000,10331400
2014-08-29,4.150000,4.190000,4.140000,4.170000,4.170000,7347200
2014-09-02,4.160000,4.250000,4.150000,4.160000,4.160000,12603300
2014-09-03,4.170000,4.230000,4.170000,4.190000,4.190000,9600600
2014-09-04,4.180000,4.250000,4.150000,4.150000,4.150000,12791400
2014-09-05,4.170000,4.190000,4.150000,4.150000,4.150000,6630200
2014-09-08,4.130000,4.180000,4.100000,4.130000,4.130000,8396200
2014-09-09,4.150000,4.160000,4.080000,4.080000,4.080000,8964800
2014-09-10,4.080000,4.110000,4.010000,4.080000,4.080000,13276800
2014-09-11,4.030000,4.080000,4.020000,4.080000,4.080000,8086800
2014-09-12,4.060000,4.110000,3.960000,3.960000,3.960000,14123900
2014-09-15,3.980000,4.020000,3.900000,3.910000,3.910000,18257000
2014-09-16,3.890000,3.900000,3.800000,3.810000,3.810000,40156400
2014-09-17,3.820000,3.880000,3.800000,3.820000,3.820000,24894600
2014-09-18,3.880000,3.940000,3.700000,3.880000,3.880000,16141400
2014-09-19,3.930000,3.940000,3.810000,3.810000,3.810000,23030000
2014-09-22,3.810000,3.830000,3.750000,3.760000,3.760000,14201400
2014-09-23,3.760000,3.790000,3.690000,3.690000,3.690000,16282500
2014-09-24,3.710000,3.750000,3.690000,3.700000,3.700000,11792600
2014-09-25,3.700000,3.720000,3.600000,3.630000,3.630000,17556500
2014-09-26,3.630000,3.670000,3.600000,3.600000,3.600000,12976300
2014-09-29,3.560000,3.660000,3.540000,3.550000,3.550000,26857600
2014-09-30,3.560000,3.580000,3.400000,3.410000,3.410000,55952200
2014-10-01,3.390000,3.420000,3.300000,3.350000,3.350000,33645900
2014-10-02,3.370000,3.440000,3.280000,3.390000,3.390000,27904500
2014-10-03,3.430000,3.460000,3.370000,3.400000,3.400000,16797000
2014-10-06,3.420000,3.440000,3.300000,3.360000,3.360000,17864800
2014-10-07,3.350000,3.380000,3.280000,3.280000,3.280000,17720600
2014-10-08,3.300000,3.310000,3.180000,3.280000,3.280000,28000000
2014-10-09,3.030000,3.200000,2.940000,2.950000,2.950000,69528900
2014-10-10,2.950000,2.950000,2.710000,2.720000,2.720000,41062500
2014-10-13,2.780000,2.850000,2.730000,2.740000,2.740000,38269400
2014-10-14,2.610000,2.750000,2.600000,2.620000,2.620000,39964200
2014-10-15,2.620000,2.710000,2.540000,2.610000,2.610000,36924600
2014-10-16,2.560000,2.720000,2.540000,2.640000,2.640000,38795400
2014-10-17,2.670000,2.860000,2.660000,2.720000,2.720000,75956600
2014-10-20,2.790000,2.800000,2.600000,2.670000,2.670000,28711000
2014-10-21,2.700000,2.780000,2.680000,2.770000,2.770000,24033800
2014-10-22,2.790000,2.800000,2.640000,2.640000,2.640000,23034800
2014-10-23,2.680000,2.710000,2.650000,2.690000,2.690000,23731000
2014-10-24,2.690000,2.730000,2.670000,2.680000,2.680000,11945800
2014-10-27,2.680000,2.710000,2.650000,2.660000,2.660000,13307500
2014-10-28,2.690000,2.770000,2.670000,2.720000,2.720000,22878300
2014-10-29,2.750000,2.810000,2.730000,2.770000,2.770000,15600900
2014-10-30,2.790000,2.790000,2.700000,2.750000,2.750000,13026100
2014-10-31,2.790000,2.830000,2.750000,2.800000,2.800000,14704800
2014-11-03,2.810000,2.900000,2.810000,2.870000,2.870000,11733600
2014-11-04,2.900000,2.910000,2.750000,2.830000,2.830000,12524300
2014-11-05,2.850000,2.870000,2.770000,2.800000,2.800000,9635100
2014-11-06,2.780000,2.800000,2.750000,2.760000,2.760000,8932900
2014-11-07,2.770000,2.800000,2.760000,2.780000,2.780000,7293800
2014-11-10,2.780000,2.810000,2.750000,2.760000,2.760000,12593100
2014-11-11,2.780000,2.790000,2.720000,2.730000,2.730000,8113500
2014-11-12,2.730000,2.750000,2.650000,2.710000,2.710000,15875400
2014-11-13,2.710000,2.740000,2.650000,2.660000,2.660000,10915400
2014-11-14,2.680000,2.700000,2.610000,2.610000,2.610000,12373000
2014-11-17,2.620000,2.690000,2.610000,2.670000,2.670000,12593800
2014-11-18,2.690000,2.730000,2.630000,2.650000,2.650000,14967800
2014-11-19,2.680000,2.680000,2.610000,2.630000,2.630000,10323300
2014-11-20,2.600000,2.720000,2.590000,2.690000,2.690000,15043900
2014-11-21,2.720000,2.770000,2.710000,2.770000,2.770000,11311600
2014-11-24,2.800000,2.850000,2.800000,2.830000,2.830000,12293900
2014-11-25,2.840000,2.860000,2.760000,2.830000,2.830000,11073600
2014-11-26,2.810000,2.840000,2.800000,2.840000,2.840000,10553500
2014-11-28,2.850000,2.850000,2.770000,2.790000,2.790000,5665000
2014-12-01,2.770000,2.790000,2.640000,2.670000,2.670000,16025100
2014-12-02,2.690000,2.710000,2.610000,2.680000,2.680000,12438800
2014-12-03,2.710000,2.820000,2.690000,2.740000,2.740000,18256500
2014-12-04,2.750000,2.750000,2.660000,2.690000,2.690000,14513400
2014-12-05,2.690000,2.700000,2.660000,2.660000,2.660000,9479300
2014-12-08,2.650000,2.680000,2.520000,2.580000,2.580000,25402100
2014-12-09,2.550000,2.590000,2.490000,2.590000,2.590000,22914800
2014-12-10,2.580000,2.580000,2.460000,2.480000,2.480000,17690100
2014-12-11,2.510000,2.540000,2.460000,2.490000,2.490000,10151600
2014-12-12,2.460000,2.550000,2.350000,2.520000,2.520000,21211600
2014-12-15,2.520000,2.600000,2.460000,2.470000,2.470000,19636400
2014-12-16,2.440000,2.530000,2.420000,2.500000,2.500000,17051600
2014-12-17,2.500000,2.570000,2.460000,2.550000,2.550000,12521300
2014-12-18,2.580000,2.590000,2.540000,2.550000,2.550000,12423900
2014-12-19,2.530000,2.570000,2.510000,2.570000,2.570000,14701500
2014-12-22,2.550000,2.680000,2.520000,2.660000,2.660000,15044900
2014-12-23,2.690000,2.720000,2.660000,2.670000,2.670000,8274400
2014-12-24,2.630000,2.700000,2.630000,2.650000,2.650000,4624000
2014-12-26,2.650000,2.690000,2.650000,2.650000,2.650000,4029600
2014-12-29,2.640000,2.660000,2.630000,2.660000,2.660000,8527000
2014-12-30,2.640000,2.700000,2.630000,2.630000,2.630000,7783700
2014-12-31,2.640000,2.700000,2.640000,2.670000,2.670000,11177900
2015-01-02,2.670000,2.670000,2.670000,2.670000,2.670000,0
2015-01-05,2.670000,2.700000,2.640000,2.660000,2.660000,8878200
2015-01-06,2.650000,2.660000,2.550000,2.630000,2.630000,13912500
2015-01-07,2.630000,2.650000,2.540000,2.580000,2.580000,12377600
2015-01-08,2.590000,2.650000,2.560000,2.610000,2.610000,11136600
2015-01-09,2.630000,2.640000,2.580000,2.630000,2.630000,8907600
2015-01-12,2.620000,2.640000,2.550000,2.630000,2.630000,9979600
2015-01-13,2.640000,2.680000,2.600000,2.660000,2.660000,17907400
2015-01-14,2.600000,2.660000,2.580000,2.630000,2.630000,9989900
2015-01-15,2.620000,2.650000,2.490000,2.520000,2.520000,17744000
2015-01-16,2.520000,2.530000,2.390000,2.390000,2.390000,30192400
2015-01-20,2.390000,2.430000,2.190000,2.240000,2.240000,56713300
2015-01-21,2.180000,2.450000,2.140000,2.450000,2.450000,46530800
2015-01-22,2.420000,2.500000,2.370000,2.470000,2.470000,36169600
2015-01-23,2.480000,2.500000,2.430000,2.450000,2.450000,11107200
2015-01-26,2.440000,2.640000,2.440000,2.610000,2.610000,36571300
2015-01-27,2.580000,2.840000,2.560000,2.700000,2.700000,51805800
2015-01-28,2.710000,2.750000,2.600000,2.630000,2.630000,24786200
2015-01-29,2.630000,2.690000,2.510000,2.610000,2.610000,17790200
2015-01-30,2.560000,2.600000,2.510000,2.570000,2.570000,12908200
2015-02-02,2.690000,2.750000,2.650000,2.670000,2.670000,25688700
2015-02-03,2.700000,2.800000,2.680000,2.760000,2.760000,22592300
2015-02-04,2.780000,2.920000,2.760000,2.850000,2.850000,34829300
2015-02-05,2.880000,3.370000,2.870000,3.310000,3.310000,73355600
2015-02-06,3.200000,3.210000,3.000000,3.030000,3.030000,38300000
2015-02-09,3.030000,3.070000,2.930000,3.040000,3.040000,24133800
2015-02-10,3.070000,3.100000,3.010000,3.040000,3.040000,13995100
2015-02-11,3.030000,3.100000,3.000000,3.070000,3.070000,11741100
2015-02-12,3.080000,3.150000,3.050000,3.120000,3.120000,12975000
2015-02-13,3.130000,3.180000,3.110000,3.150000,3.150000,9627600
2015-02-17,3.160000,3.170000,3.080000,3.110000,3.110000,8678100
2015-02-18,3.110000,3.140000,3.060000,3.080000,3.080000,7286100
2015-02-19,3.060000,3.080000,3.010000,3.060000,3.060000,6573600
2015-02-20,3.030000,3.130000,3.020000,3.060000,3.060000,10666700
2015-02-23,3.050000,3.100000,3.030000,3.060000,3.060000,6323500
2015-02-24,3.060000,3.120000,3.020000,3.110000,3.110000,10916300
2015-02-25,3.080000,3.140000,3.060000,3.100000,3.100000,6151300
2015-02-26,3.100000,3.130000,3.060000,3.080000,3.080000,8680900
2015-02-27,3.070000,3.120000,3.070000,3.110000,3.110000,7150200
2015-03-02,3.130000,3.230000,3.110000,3.210000,3.210000,15638100
2015-03-03,3.200000,3.230000,3.130000,3.140000,3.140000,8644000
2015-03-04,3.140000,3.140000,3.010000,3.050000,3.050000,12122100
2015-03-05,3.100000,3.100000,2.980000,2.980000,2.980000,11472300
2015-03-06,2.960000,2.990000,2.830000,2.920000,2.920000,16785200
2015-03-09,2.920000,2.980000,2.900000,2.930000,2.930000,12405900
2015-03-10,2.970000,2.980000,2.920000,2.920000,2.920000,10312400
2015-03-11,2.920000,2.950000,2.800000,2.840000,2.840000,11772800
2015-03-12,2.760000,2.790000,2.720000,2.760000,2.760000,13847200
2015-03-13,2.740000,2.780000,2.710000,2.750000,2.750000,8098100
2015-03-16,2.750000,2.810000,2.750000,2.760000,2.760000,6132900
2015-03-17,2.750000,2.800000,2.740000,2.770000,2.770000,7742200
2015-03-18,2.770000,2.820000,2.720000,2.750000,2.750000,11385200
2015-03-19,2.760000,2.780000,2.730000,2.740000,2.740000,8819400
2015-03-20,2.760000,2.800000,2.740000,2.800000,2.800000,10764800
2015-03-23,2.810000,2.850000,2.800000,2.840000,2.840000,7450200
2015-03-24,2.850000,2.850000,2.760000,2.790000,2.790000,8724500
2015-03-25,2.780000,2.790000,2.560000,2.630000,2.630000,26985300
2015-03-26,2.590000,2.700000,2.530000,2.650000,2.650000,28286300
2015-03-27,2.700000,2.800000,2.630000,2.720000,2.720000,16844100
2015-03-30,2.730000,2.760000,2.660000,2.700000,2.700000,8557500
2015-03-31,2.660000,2.700000,2.650000,2.680000,2.680000,7025000
2015-04-01,2.660000,2.750000,2.650000,2.690000,2.690000,11240500
2015-04-02,2.660000,2.700000,2.650000,2.690000,2.690000,7047600
2015-04-06,2.680000,2.730000,2.680000,2.700000,2.700000,8178500
2015-04-07,2.700000,2.740000,2.690000,2.700000,2.700000,5738100
2015-04-08,2.680000,2.740000,2.680000,2.710000,2.710000,4349000
2015-04-09,2.690000,2.750000,2.690000,2.720000,2.720000,7127600
2015-04-10,2.740000,2.780000,2.730000,2.760000,2.760000,6184800
2015-04-13,2.760000,2.800000,2.730000,2.780000,2.780000,8391500
2015-04-14,2.770000,2.790000,2.650000,2.670000,2.670000,13364100
2015-04-15,2.700000,2.740000,2.650000,2.700000,2.700000,15281400
2015-04-16,2.720000,2.940000,2.700000,2.870000,2.870000,28617300
2015-04-17,2.540000,2.580000,2.450000,2.580000,2.580000,53185300
2015-04-20,2.560000,2.570000,2.450000,2.490000,2.490000,29164300
2015-04-21,2.530000,2.530000,2.350000,2.350000,2.350000,31279400
2015-04-22,2.350000,2.360000,2.250000,2.280000,2.280000,27634900
2015-04-23,2.280000,2.360000,2.260000,2.330000,2.330000,15130400
2015-04-24,2.360000,2.380000,2.300000,2.300000,2.300000,15001200
2015-04-27,2.300000,2.360000,2.290000,2.340000,2.340000,13486900
2015-04-28,2.360000,2.370000,2.310000,2.310000,2.310000,11448700
2015-04-29,2.300000,2.330000,2.270000,2.280000,2.280000,11870200
2015-04-30,2.280000,2.310000,2.260000,2.260000,2.260000,11465300
2015-05-01,2.260000,2.310000,2.250000,2.310000,2.310000,11662800
2015-05-04,2.310000,2.360000,2.300000,2.310000,2.310000,9670100
2015-05-05,2.340000,2.340000,2.250000,2.280000,2.280000,12371600
2015-05-06,2.290000,2.310000,2.240000,2.290000,2.290000,18492100
2015-05-07,2.320000,2.320000,2.260000,2.320000,2.320000,15015600
2015-05-08,2.330000,2.360000,2.300000,2.310000,2.310000,9758800
2015-05-11,2.310000,2.350000,2.310000,2.320000,2.320000,10046900
2015-05-12,2.320000,2.350000,2.300000,2.350000,2.350000,10017500
2015-05-13,2.360000,2.380000,2.350000,2.370000,2.370000,7575900
2015-05-14,2.380000,2.390000,2.330000,2.330000,2.330000,8865100
2015-05-15,2.330000,2.380000,2.320000,2.320000,2.320000,8054800
2015-05-18,2.350000,2.360000,2.330000,2.350000,2.350000,4732800
2015-05-19,2.360000,2.370000,2.280000,2.280000,2.280000,9588400
2015-05-20,2.300000,2.330000,2.280000,2.320000,2.320000,6947700
2015-05-21,2.310000,2.350000,2.280000,2.280000,2.280000,7127700
2015-05-22,2.300000,2.310000,2.270000,2.280000,2.280000,12845400
2015-05-26,2.270000,2.280000,2.220000,2.220000,2.220000,10007800
2015-05-27,2.240000,2.280000,2.200000,2.280000,2.280000,17511000
2015-05-28,2.280000,2.330000,2.270000,2.270000,2.270000,12354600
2015-05-29,2.270000,2.320000,2.250000,2.280000,2.280000,7750500
2015-06-01,2.290000,2.300000,2.250000,2.250000,2.250000,6803700
2015-06-02,2.260000,2.300000,2.250000,2.300000,2.300000,7106000
2015-06-03,2.300000,2.320000,2.280000,2.280000,2.280000,8062300
2015-06-04,2.280000,2.330000,2.260000,2.330000,2.330000,11575800
2015-06-05,2.310000,2.340000,2.290000,2.330000,2.330000,7349700
2015-06-08,2.310000,2.330000,2.290000,2.310000,2.310000,6212900
2015-06-09,2.350000,2.360000,2.280000,2.290000,2.290000,12282700
2015-06-10,2.310000,2.350000,2.300000,2.320000,2.320000,8161200
2015-06-11,2.340000,2.350000,2.310000,2.320000,2.320000,7671000
2015-06-12,2.310000,2.330000,2.300000,2.310000,2.310000,4557600
2015-06-15,2.320000,2.350000,2.290000,2.320000,2.320000,8627800
2015-06-16,2.320000,2.370000,2.320000,2.350000,2.350000,9795000
2015-06-17,2.370000,2.540000,2.350000,2.470000,2.470000,27497900
2015-06-18,2.500000,2.590000,2.480000,2.520000,2.520000,25400200
2015-06-19,2.530000,2.590000,2.460000,2.580000,2.580000,25551700
2015-06-22,2.610000,2.670000,2.580000,2.620000,2.620000,19410100
2015-06-23,2.620000,2.640000,2.550000,2.610000,2.610000,17919600
2015-06-24,2.600000,2.660000,2.570000,2.620000,2.620000,17516700
2015-06-25,2.620000,2.660000,2.570000,2.580000,2.580000,18360200
2015-06-26,2.540000,2.550000,2.370000,2.470000,2.470000,97054200
2015-06-29,2.410000,2.420000,2.310000,2.340000,2.340000,22971500
2015-06-30,2.430000,2.430000,2.350000,2.400000,2.400000,19381300
2015-07-01,2.470000,2.480000,2.360000,2.420000,2.420000,19375000
2015-07-02,2.430000,2.630000,2.390000,2.530000,2.530000,31185900
2015-07-06,2.460000,2.540000,2.440000,2.470000,2.470000,20349400
2015-07-07,2.040000,2.140000,2.020000,2.090000,2.090000,46418700
2015-07-08,2.070000,2.070000,2.010000,2.010000,2.010000,15302900
2015-07-09,2.040000,2.060000,1.930000,1.980000,1.980000,23378200
2015-07-10,2.000000,2.030000,1.950000,1.960000,1.960000,17520800
2015-07-13,1.970000,1.990000,1.950000,1.960000,1.960000,9080900
2015-07-14,2.030000,2.060000,1.970000,2.050000,2.050000,15812300
2015-07-15,2.070000,2.090000,1.950000,1.960000,1.960000,13517800
2015-07-16,1.970000,2.000000,1.870000,1.870000,1.870000,20653300
2015-07-17,1.870000,1.900000,1.740000,1.790000,1.790000,28127100
2015-07-20,1.820000,1.840000,1.770000,1.800000,1.800000,12142400
2015-07-21,1.820000,1.830000,1.780000,1.800000,1.800000,15034500
2015-07-22,1.800000,1.810000,1.760000,1.790000,1.790000,16043400
2015-07-23,1.800000,1.810000,1.750000,1.760000,1.760000,10641900
2015-07-24,1.760000,1.770000,1.650000,1.670000,1.670000,16478400
2015-07-27,1.670000,1.700000,1.610000,1.620000,1.620000,11916500
2015-07-28,1.620000,1.770000,1.620000,1.770000,1.770000,14614600
2015-07-29,1.770000,1.990000,1.760000,1.960000,1.960000,25582200
2015-07-30,1.940000,1.990000,1.880000,1.930000,1.930000,15837400
2015-07-31,1.940000,1.990000,1.920000,1.930000,1.930000,7733700
2015-08-03,1.930000,2.200000,1.900000,2.200000,2.200000,26218200
2015-08-04,2.180000,2.180000,2.050000,2.130000,2.130000,14328400
2015-08-05,2.110000,2.210000,2.100000,2.160000,2.160000,13236000
2015-08-06,2.150000,2.170000,2.100000,2.110000,2.110000,9475000
2015-08-07,2.100000,2.140000,2.060000,2.090000,2.090000,7680800
2015-08-10,1.920000,1.980000,1.820000,1.930000,1.930000,29926200
2015-08-11,1.910000,1.930000,1.880000,1.900000,1.900000,7479200
2015-08-12,1.880000,1.930000,1.840000,1.900000,1.900000,8521200
2015-08-13,1.900000,1.910000,1.790000,1.790000,1.790000,7839700
2015-08-14,1.800000,1.850000,1.790000,1.840000,1.840000,6183400
2015-08-17,1.820000,1.880000,1.800000,1.800000,1.800000,9062400
2015-08-18,1.790000,1.820000,1.750000,1.800000,1.800000,9751900
2015-08-19,1.800000,1.810000,1.760000,1.800000,1.800000,7441200
2015-08-20,1.790000,1.800000,1.700000,1.700000,1.700000,13745700
2015-08-21,1.680000,1.800000,1.680000,1.780000,1.780000,12529500
2015-08-24,1.690000,1.830000,1.650000,1.750000,1.750000,17217400
2015-08-25,1.820000,1.820000,1.660000,1.660000,1.660000,12097700
2015-08-26,1.690000,1.730000,1.660000,1.720000,1.720000,10715300
2015-08-27,1.740000,1.840000,1.740000,1.780000,1.780000,11839300
2015-08-28,1.750000,1.870000,1.750000,1.850000,1.850000,10924600
2015-08-31,1.820000,1.870000,1.790000,1.810000,1.810000,6516000
2015-09-01,1.770000,1.820000,1.710000,1.710000,1.710000,8470700
2015-09-02,1.750000,1.770000,1.720000,1.770000,1.770000,6306100
2015-09-03,1.760000,1.850000,1.760000,1.790000,1.790000,7154200
2015-09-04,1.760000,1.840000,1.760000,1.820000,1.820000,6725300
2015-09-08,1.850000,1.880000,1.830000,1.880000,1.880000,6009500
2015-09-09,1.900000,1.970000,1.830000,1.850000,1.850000,12612300
2015-09-10,1.840000,1.880000,1.830000,1.840000,1.840000,4290400
2015-09-11,1.880000,2.140000,1.810000,2.010000,2.010000,31010300
2015-09-14,2.000000,2.000000,1.810000,1.820000,1.820000,16458500
2015-09-15,1.840000,1.870000,1.810000,1.860000,1.860000,6524400
2015-09-16,1.870000,1.900000,1.850000,1.890000,1.890000,4928300
2015-09-17,1.900000,1.940000,1.870000,1.890000,1.890000,5831600
2015-09-18,1.870000,1.920000,1.850000,1.870000,1.870000,11814000
2015-09-21,1.870000,1.900000,1.810000,1.810000,1.810000,5377800
2015-09-22,1.800000,1.840000,1.720000,1.730000,1.730000,9975200
2015-09-23,1.760000,1.780000,1.690000,1.700000,1.700000,9649200
2015-09-24,1.680000,1.730000,1.660000,1.720000,1.720000,11247700
2015-09-25,1.750000,1.750000,1.680000,1.710000,1.710000,5644600
2015-09-28,1.690000,1.700000,1.660000,1.660000,1.660000,5693100
2015-09-29,1.670000,1.690000,1.650000,1.670000,1.670000,7005300
2015-09-30,1.700000,1.720000,1.680000,1.720000,1.720000,5739500
2015-10-01,1.770000,1.770000,1.720000,1.740000,1.740000,5531700
2015-10-02,1.760000,1.830000,1.720000,1.830000,1.830000,7146100
2015-10-05,1.820000,1.870000,1.770000,1.800000,1.800000,7595600
2015-10-06,1.800000,1.860000,1.800000,1.830000,1.830000,8558400
2015-10-07,1.820000,1.870000,1.820000,1.860000,1.860000,7859200
2015-10-08,1.870000,1.950000,1.850000,1.930000,1.930000,9198700
2015-10-09,1.920000,1.960000,1.890000,1.960000,1.960000,8629100
2015-10-12,1.960000,1.960000,1.850000,1.870000,1.870000,7686600
2015-10-13,1.870000,1.940000,1.860000,1.920000,1.920000,6698400
2015-10-14,1.920000,1.960000,1.920000,1.950000,1.950000,10184300
2015-10-15,1.970000,2.060000,1.950000,1.970000,1.970000,27327100
2015-10-16,2.000000,2.000000,1.890000,1.940000,1.940000,21544900
2015-10-19,1.910000,2.010000,1.910000,2.010000,2.010000,10670800
2015-10-20,2.000000,2.030000,1.970000,2.020000,2.020000,5584200
2015-10-21,2.020000,2.120000,2.010000,2.100000,2.100000,14944100
2015-10-22,2.100000,2.160000,2.090000,2.140000,2.140000,8208400
2015-10-23,2.100000,2.210000,2.100000,2.210000,2.210000,9564200
2015-10-26,2.210000,2.210000,2.120000,2.150000,2.150000,6313500
2015-10-27,2.120000,2.160000,2.100000,2.150000,2.150000,5755600
2015-10-28,2.140000,2.200000,2.120000,2.180000,2.180000,6950600
2015-10-29,2.150000,2.180000,2.110000,2.130000,2.130000,4500400
2015-10-30,2.140000,2.150000,2.120000,2.120000,2.120000,4897100
2015-11-02,2.130000,2.190000,2.110000,2.190000,2.190000,5858700
2015-11-03,2.160000,2.290000,2.160000,2.280000,2.280000,8705800
2015-11-04,2.270000,2.300000,2.180000,2.200000,2.200000,8205300
2015-11-05,2.210000,2.240000,2.170000,2.200000,2.200000,4302200
2015-11-06,2.190000,2.210000,2.130000,2.150000,2.150000,8997100
2015-11-09,2.150000,2.180000,2.100000,2.110000,2.110000,6231200
2015-11-10,2.090000,2.100000,2.020000,2.020000,2.020000,6162200
2015-11-11,2.020000,2.090000,2.020000,2.070000,2.070000,3532100
